1440,133,133
1441,133,133
1442,133,133
1443,138,133
1444,133,133
1445,133,133
1446,133,133
1447,133,133
1448,133,133
1449,133,133
1450,133,133
1451,133,133
1452,133,133
1453,133,133
1454,133,133
1455,133,133
1456,133,133
1457,133,133
1458,133,133
1459,133,133
1460,137,141
1461,141,141
1462,141,141
1463,141,141
1464,141,141
1465,141,141
1466,141,141
1467,143,141
1468,141,141
1469,141,141
1470,141,141
1471,135,140
1472,140,140
1473,140,140
1474,140,140
1475,140,140
1476,140,140
1477,136,136
1478,136,136
1479,136,136
1480,136,136
1481,136,136
1482,136,136
1483,136,136
1484,136,142
1485,139,136
1486,142,136
1487,133,133
1488,133,133
1489,136,136
1490,136,136
1491,136,136
1492,136,136
1493,133,133
1494,137,137
1495,133,133
1496,133,133
1497,133,133
1498,133,133
1499,133,133
1500,133,133
1501,133,133
1502,133,133
1503,141,141
1504,141,141
1505,136,136
1506,136,136
1507,138,138
1508,138,138
1509,139,139
1510,132,131
1511,132,132
1512,132,132
1513,132,132
1514,133,130
1515,133,130
1516,133,133
1517,130,133
1518,133,133
1519,133,133
1520,133,133
1521,133,133
1522,133,133
1523,133,133
1524,133,133
1525,133,133
1526,130,133
1527,130,133
1528,133,133
1529,131,131
1530,131,131
1531,139,131
1532,131,131
1533,131,139
1534,131,131
1535,131,131
1536,131,131
1537,133,140
1538,133,133
1539,133,133
1540,133,133
1541,133,133
1542,133,133
1543,133,133
1544,133,133
1545,133,133
1546,133,133
1547,133,133
1548,133,134
1549,139,139
1550,139,139
1551,139,139
1552,139,139
1553,139,139
1554,139,139
1555,139,139
1556,133,131
1557,131,131
1558,139,139
1559,133,133
1560,133,133
1561,131,131
1562,131,131
1563,139,131
1564,131,131
1565,139,139
1566,139,139
1567,139,139
1568,139,139
1569,139,139
1570,139,139
1571,133,139
1572,139,139
1573,140,140
1574,144,139
1575,141,139
1576,144,144
1577,141,141
1578,140,140
1579,144,143
1580,143,143
1581,144,144
1582,143,144
1583,140,140
1584,143,143
1585,144,143
1586,140,140
1587,133,133
1588,141,133
1589,140,140
1590,140,140
1591,140,140
1592,140,140
1593,140,140
1594,140,140
1595,140,140
1596,138,138
1597,138,138
1598,134,138
1599,138,138
1600,138,138
1601,138,138
1602,138,138
1603,135,135
1604,135,135
1605,138,138
1606,135,135
1607,138,138
1608,135,138
1609,138,138
1610,135,135
1611,133,133
1612,133,133
1613,134,134
1614,134,134
1615,134,134
1616,134,134
1617,134,134
1618,134,134
1619,137,134
1620,134,137
1621,134,134
1622,136,136
1623,136,136
1624,137,137
1625,132,136
1626,132,136
1627,133,136
1628,136,132
1629,133,133
1630,133,133
1631,136,136
1632,136,136
1633,136,132
1634,132,132
1635,131,131
1636,131,131
1637,131,131
1638,131,131
1639,133,133
1640,133,133
1641,139,139
1642,135,140
1643,138,137
1644,137,138
1645,138,138
1646,137,138
1647,138,138
1648,137,137
1649,138,138
1650,140,138
1651,138,138
1652,138,138
1653,138,135
1654,135,135
1655,138,138
1656,138,138
1657,138,138
1658,138,138
1659,138,138
1660,140,140
1661,138,138
1662,138,138
1663,137,140
1664,140,140
1665,136,136
1666,133,133
1667,136,136
1668,133,136
1669,131,131
1670,136,136
1671,137,136
1672,136,132
1673,136,132
1674,133,133
1675,136,136
1676,136,136
1677,132,136
